Type,Name,Latitude,Longitude
Restaurants,KOBA Koreansk Barbeque,55.6464895,12.6145028
Restaurants,Indian Swaad,55.6823913,12.572354
Restaurants,Lunden,55.6936897,12.5368145
Restaurants,Restaurant Kastrup Strandpark,55.64064980555556,12.652292672222222
Restaurants,Orangeriet,55.68460415555556,12.582119355555555
Restaurants,Mazzolis,55.67448495652174,12.568205604347826
Restaurants,Mash Skovriderkroen,55.74935301923077,12.586804619230769
Restaurants,Restaurant 56 grader,55.68425728,12.6103327
Restaurants,Restaurant Kanalen,55.67557524,12.5931137
Restaurants,Restaurant Kastrupfortet,55.6486416,12.64021228
Restaurants,Charlottenlund Fort,55.745454742857135,12.587776371428571
Restaurants,Sticks n Sushi,55.66061888,12.63265106
Restaurants,Restaurant Krudtuglen,55.7136816,12.46676528
Restaurants,Grøften,55.67433089166666,12.566845691666666
Restaurants,DSR Kantine,55.714767,12.58610855
Restaurants,Carl's Old Inn,55.6914642,12.46286328
Restaurants,Olivers Garage,55.763246471428566,12.5994511
Bus Stations,Friheden St.,55.6287324,12.4826907
Bus Stations,,55.7453596,12.5429007
Bus Stations,Flintholm St.,55.6859951,12.4986859
Bus Stations,Buddinge St.,55.7467772,12.4943113
Bus Stations,Port Copenhague,55.7014409,12.595828
Bus Stations,Flixbus,55.6700329,12.5654374
Bus Stations,Nøragersmindevej,55.5914446,12.58163447
Hospitals,,55.6561274,12.621527
Hospitals,Børneneurologisk Behandlingsklinik,55.7156153,12.565832
Hospitals,Privathospitalet Danmark,55.7536114,12.571778
Hospitals,Psykiatrisk akutmodtagelse,55.6858367,12.5217996
Hospitals,Psykiatrisk Center Frederiksberg,55.6861512,12.520995
Hospitals,Akutklinik,55.6872847,12.5257885
Hospitals,Blod Bank,55.7383383,12.5460507
Hospitals,Børne- og Ungdomspsykiatrisk Center,55.7158717,12.5434342
Hospitals,Amager Hospital - Italiensvej,55.65509039,12.62034851
Hospitals,Diakonisse-stiftelsen,55.67842625,12.518087392857142
Hospitals,Gentofte Hospital,55.7384367,12.546805052173912
Hospitals,Bispebjerg Hospital,55.714623285,12.54081872
Hospitals,Hvidovre Hospital,55.64899323333333,12.466025022222222
Hospitals,Steno Diabetes Center Copenhagen,55.75577249285713,12.526413214285714
Hospitals,Rigshospitalet,55.697525171428566,12.564847042857142
Hospitals,Psykiatrisk Center Glostrup (afdeling Hvidovre),55.64918801,12.44133486
Hospitals,Psykiatrisk Center Amager,55.6433262225256,12.585983789078497
Hospitals,Amager Hospital - Hans Bogbinders Allé,55.65450875555556,12.608335144444444
Hospitals,Herlev Hospital,55.73196666304348,12.442069641304348
Hospitals,Frederiksberg Hospital,55.686727276470585,12.522921476470588
